Time	Temp	Hum	Baro	Acc(x)	Acc(y)	Acc(z)	Mag(x)	Mag(y)	Mag(z)	Gyro(x)	Gyro(y)	Gyro(z)	Light
19:07:35	-9999	-9999	1006.99	3.6391866	0.91937345	8.695741	-16.75	18.0	-33.6875	-0.17837265	0.29077184	-0.12583824	105.0
19:07:36	-9999	-9999	1007.01996	2.528277	-2.8538885	8.983045	-13.75	22.625	-30.75	0.096516706	-0.20891592	0.035430185	12.0
19:07:37	-9999	-9999	1006.95996	5.305551	-4.060566	9.346964	-15.125	22.5625	-26.8125	-0.9651671	-0.376293	-0.13439035	8.0
19:07:38	-9999	-9999	1006.99	7.393295	-3.0071173	4.903325	-22.125	17.9375	-12.375	0.9370673	-0.63529986	-0.009773844	92.0
19:07:39	-9999	-9999	1006.95996	9.883265	-0.19153613	0.7469909	-25.125	16.125	-14.125	-0.2761111	-0.36774087	0.05375614	6.0
19:07:40	-9999	-9999	1007.01996	9.481039	1.4556746	-1.8387469	-24.8125	12.625	-2.0	-0.61575216	-0.21135938	-0.47769663	1.0
19:07:41	-9999	-9999	1007.07996	8.90643	-0.15322891	3.9456444	-20.375	21.125	-1.5625	-2.2137756	0.43493605	-0.28221974	3.0
19:07:42	-9999	-9999	1006.99	9.691729	-4.596867	2.27928	-25.125	2.375	-0.75	-1.8020525	0.74281216	0.24312437	54.0
19:07:43	-9999	-9999	1006.95996	5.899313	-0.6512229	7.374141	-27.0	-13.25	-15.6875	1.2486086	-1.9181169	1.3732251	266.0
19:07:44	-9999	-9999	1006.99	0.49799395	1.532289	11.147403	-20.125	-2.0625	-40.9375	0.8014552	-0.5448918	-0.2883284	265.0
19:07:45	-9999	-9999	1007.07996	-1.532289	-5.439626	27.044903	1.3125	-23.0	-36.875	0.0720821	0.037873644	-1.645671	272.0
