Time,Temp,Hum,Baro,Acc(x),Acc(y),Acc(z),LinAcc(x),LinAcc(y),LinAcc(z),Mag(x),Mag(y),Mag(z),Degrees,Gyro(x),Gyro(y),Gyro(z),Light,Lat,Long,Stop
1473354918668,-9999,-9999,1003.05,1.1300632,8.293514,5.0757074,-0.30814362,-0.17786598,0.34943295,-26.125,75.0625,-13.8125,20.600586,0.039095376,0.07696902,-0.028099801,256.0,-9999,-9999,-9999
1473354918796,-9999,-9999,1003.05,1.5131354,8.465898,4.9799395,0.0921191,-9.880066E-4,0.24043083,-25.8125,74.5625,-14.125,20.684021,-0.009773844,-0.04642576,0.04520403,256.0,-9999,-9999,-9999
1473354918918,-9999,-9999,1003.11,1.532289,8.312668,5.1523223,0.16805553,0.037107468,0.6149235,-25.8125,75.0,-14.125,20.508667,-0.0012217305,-0.018325957,0.02076942,256.0,-9999,-9999,-9999
1473354919043,-9999,-9999,1003.11,1.4748282,8.389283,4.960786,-0.045011997,-0.0077610016,0.22947454,-26.0625,74.5,-14.25,20.498291,0.028099801,0.056199603,-0.014660766,591.0,-9999,-9999,-9999
1473354919161,-9999,-9999,1003.13995,1.3599066,8.6574335,5.1906295,-0.042930484,0.23027515,0.37550306,-26.125,74.8125,-13.8125,20.597961,0.0,-0.029321533,0.02565634,591.0,-9999,-9999,-9999
1473354919279,-9999,-9999,1003.11,1.685518,8.1402855,5.45878,0.09105158,-0.09083271,0.5314684,-25.75,74.8125,-14.0,20.644104,-0.030543262,-0.09162979,0.08674286,748.0,-9999,-9999,-9999
1473354919398,-9999,-9999,1003.13995,1.5514427,8.446744,5.439626,0.09335315,-0.0858984,0.391428,-26.0625,74.1875,-14.3125,20.234344,-0.002443461,-0.036651913,0.030543262,748.0,-9999,-9999,-9999
1473354919537,-9999,-9999,1003.17,1.3024458,8.619126,5.1140146,-0.15254414,0.24681664,0.21934128,-26.375,74.8125,-13.125,20.216187,0.015882496,-0.007330383,0.015882496,748.0,-9999,-9999,-9999
1473354919663,-9999,-9999,1003.17,1.9919758,8.350976,5.4779334,0.48014057,0.13137245,0.37713957,-26.125,74.9375,-13.6875,20.241974,-0.012217305,-0.064751714,0.073303826,748.0,-9999,-9999,-9999
1473354919782,-9999,-9999,1003.17,1.9728222,8.561666,4.903325,0.30034256,0.22856236,0.39481783,-26.5,75.0,-13.8125,19.850098,-0.02076942,-0.035430185,0.034208454,748.0,-9999,-9999,-9999
1473354919915,-9999,-9999,1003.17,1.3982137,8.197746,5.45878,-0.006837368,0.17397785,0.34489155,-26.625,75.3125,-13.9375,19.871002,0.004886922,-0.056199603,0.034208454,748.0,-9999,-9999,-9999
1473354920051,-9999,-9999,1003.23,1.532289,8.063671,5.0757074,-0.40952742,-0.5209694,0.18115759,-26.5625,74.625,-13.375,19.89569,0.04153884,0.02565634,0.0,748.0,-9999,-9999,-9999
1473354920183,-9999,-9999,1003.17,1.8962077,8.523358,5.209783,0.2206155,0.24580574,0.22531796,-26.1875,74.5625,-13.0625,19.609375,-0.02076942,-0.043982297,0.040317107,748.0,-9999,-9999,-9999
1473354920306,-9999,-9999,1003.17,1.8387469,8.00621,5.401319,0.2541629,-0.36811066,0.4339676,-26.5,75.5,-13.125,19.17575,-0.02565634,-0.0012217305,-0.0012217305,748.0,-9999,-9999,-9999
1473354920434,-9999,-9999,1003.23,1.3982137,8.408437,5.3247046,-0.3194313,0.43655586,0.5307932,-26.625,75.5625,-13.875,19.182922,0.02565634,0.07452556,-0.032986723,748.0,-9999,-9999,-9999
1473354920563,-9999,-9999,1003.32,2.2218192,8.446744,5.6120086,0.28183186,0.35168076,0.49326038,-26.25,75.25,-14.125,19.15503,-0.012217305,-0.058643065,0.04886922,748.0,-9999,-9999,-9999
1473354920684,-9999,-9999,1003.23,1.5705963,8.293514,5.305551,-0.1427021,-0.060990334,0.11881924,-26.4375,75.125,-13.9375,18.766083,-0.007330383,-0.028099801,0.013439035,535.0,-9999,-9999,-9999
1473354920807,-9999,-9999,1003.19995,1.7238252,8.446744,4.960786,-0.41275942,0.31808662,-0.053339005,-26.9375,75.4375,-14.25,19.236694,0.032986723,0.007330383,0.014660766,535.0,-9999,-9999,-9999
1473354920931,-9999,-9999,1003.32,2.0494366,8.695741,4.4436383,0.019111633,0.5367851,-0.47852278,-27.25,75.125,-13.6875,19.418884,0.0036651916,-0.06352998,0.061086524,637.0,-9999,-9999,-9999
1473354921065,-9999,-9999,1003.23,1.6663644,8.63828,4.1371803,-0.36585975,0.5487032,-0.8497906,-26.75,75.375,-13.5625,19.586578,0.010995574,-0.02443461,0.03176499,637.0,-9999,-9999,-9999
1473354921196,-9999,-9999,1003.23,2.719813,9.251195,4.6926355,0.535545,0.9793434,-0.5777812,-26.9375,75.0,-13.6875,19.655853,0.018325957,0.021991149,0.007330383,493.0,-9999,-9999,-9999
1473354921328,-9999,-9999,1003.23,2.5091233,11.166556,5.9567738,0.94235086,2.7985392,1.3598948,-26.625,75.25,-13.625,18.817993,0.06719518,-0.095294975,0.019547688,364.0,-9999,-9999,-9999
1473354921459,-9999,-9999,1003.35,2.2218192,8.829816,3.1794999,-0.27022946,0.38923645,-1.1130393,-26.625,74.9375,-13.1875,19.61206,0.29810223,0.17104226,-0.12461651,364.0,-9999,-9999,-9999
1473354921583,-9999,-9999,1003.25995,1.2258313,7.680599,1.3599066,-0.6889701,-0.85655403,-3.069646,-26.875,74.125,-11.8125,18.997375,0.10262536,0.12217305,-0.096516706,364.0,-9999,-9999,-9999
1473354921711,-9999,-9999,1003.23,2.0494366,8.6574335,2.873042,-0.025485158,0.8655367,-1.4478078,-26.9375,73.4375,-11.9375,20.206085,-0.27000242,-0.17348573,0.16371189,364.0,-9999,-9999,-9999
1473354921829,-9999,-9999,1003.23,2.9113493,6.4164605,2.96881,0.5129528,-1.6453886,-1.517245,-26.8125,73.625,-12.6875,19.316772,-0.3115413,-0.1282817,0.1160644,376.0,-9999,-9999,-9999
1473354921946,-9999,-9999,1003.25995,0.8619126,8.6574335,4.4819455,-1.2612424,-0.5537939,-0.9409418,-26.8125,73.625,-13.875,18.710175,-0.095294975,0.112399206,-0.035430185,376.0,-9999,-9999,-9999
1473354922071,-9999,-9999,1003.25995,2.3558946,10.879252,5.2289367,0.11368418,2.7536526,0.6372161,-26.75,73.5625,-14.6875,21.823608,-0.14294247,-0.2687807,0.26267207,339.0,-9999,-9999,-9999
1473354922204,-9999,-9999,1003.25995,4.0414124,9.80665,4.6351743,1.8972142,1.5507259,-0.0077986717,-27.0625,74.0625,-14.3125,19.08957,0.10751228,-0.1160644,0.02565634,339.0,-9999,-9999,-9999
1473354922322,-9999,-9999,1003.25995,1.2641385,9.385271,3.466804,-0.24921846,0.42203903,-0.7227709,-26.8125,74.625,-13.8125,18.269165,0.28588495,0.10995574,-0.17104226,339.0,-9999,-9999,-9999
1473354922444,-9999,-9999,1003.32,1.9536686,9.672575,3.1411927,0.29575145,0.8411722,-1.1893282,-26.3125,73.625,-12.75,19.852356,0.02321288,-0.112399206,0.05131268,285.0,-9999,-9999,-9999
1473354922567,-9999,-9999,1003.35,1.7621324,8.868123,2.9496565,0.0010442734,0.178401,-1.1376243,-26.375,73.5625,-12.75,19.06549,-0.0036651916,0.07452556,-0.047647487,285.0,-9999,-9999,-9999
1473354922690,-9999,-9999,1003.35,1.8770541,8.887277,3.5242648,-0.064536214,0.21155453,-0.614872,-27.1875,73.5,-12.25,18.595032,-0.040317107,-0.042760566,0.010995574,342.0,-9999,-9999,-9999
1473354922823,-9999,-9999,1003.35,1.4939818,9.059659,3.5242648,-0.29731357,0.53751755,-0.5828743,-26.6875,73.3125,-12.4375,19.025726,-0.0036651916,0.0012217305,-0.029321533,467.0,-9999,-9999,-9999
1473354922948,-9999,-9999,1003.23,1.9153614,9.232041,3.5242648,-0.0133013725,0.5098076,-0.52212906,-26.6875,73.375,-12.375,19.273499,0.02565634,0.004886922,-0.02321288,467.0,-9999,-9999,-9999
1473354923067,-9999,-9999,1003.35,1.6280571,9.021352,3.122039,-0.16393387,0.30675793,-0.8971462,-26.1875,73.5625,-11.8125,19.186707,-0.0061086523,-0.03176499,0.0012217305,467.0,-9999,-9999,-9999
1473354923190,-9999,-9999,1003.32,2.030283,9.212888,3.217807,0.005109668,0.37091637,-0.64311385,-26.4375,73.4375,-11.9375,19.482758,-0.015882496,-0.07086037,0.02076942,667.0,-9999,-9999,-9999
1473354923314,-9999,-9999,1003.32,1.5705963,9.710882,3.1603463,-0.25759363,0.6624937,-0.6738038,-26.6875,73.9375,-12.1875,19.446625,0.030543262,0.036651913,-0.039095376,508.0,-9999,-9999,-9999
1473354923433,-9999,-9999,1003.32,1.4939818,9.289502,3.083732,-0.40715718,0.620101,-0.9408474,-26.5625,73.875,-12.0,19.858307,0.02687807,0.0,-0.013439035,508.0,-9999,-9999,-9999
1473354923555,-9999,-9999,1003.25995,1.5514427,9.32781,2.9879637,-0.2336489,0.57855415,-0.66818166,-26.5625,74.0,-12.0625,19.543549,0.02687807,0.036651913,-0.057421334,286.0,-9999,-9999,-9999
1473354923679,-9999,-9999,1003.43,1.6280571,9.289502,2.9879637,-0.077690005,0.29335976,-0.677773,-26.25,73.1875,-11.375,19.735443,-0.02687807,-0.081855945,0.018325957,286.0,-9999,-9999,-9999
1473354923800,-9999,-9999,1003.37,1.8579005,9.423578,3.1411927,-0.057570457,0.3720026,-0.67451787,-25.875,72.75,-11.8125,20.22998,0.021991149,0.029321533,-0.037873644,286.0,-9999,-9999,-9999
1473354923923,-9999,-9999,1003.35,1.5897499,9.442732,2.9879637,-0.02899754,0.42823315,-0.72362804,-25.625,72.75,-12.0625,20.19751,-0.008552114,-0.012217305,-0.014660766,286.0,-9999,-9999,-9999
1473354924048,-9999,-9999,1003.35,1.3599066,9.442732,2.930503,-0.2473799,0.4599476,-0.3949871,-25.625,72.25,-12.25,20.477264,-0.004886922,-0.009773844,-0.019547688,286.0,-9999,-9999,-9999
1473354924168,-9999,-9999,1003.37,1.2449849,9.385271,2.834735,-0.3934101,0.22174072,-0.54625034,-25.8125,72.125,-12.0625,21.125275,0.002443461,0.035430185,-0.058643065,286.0,-9999,-9999,-9999
1473354924290,-9999,-9999,1003.37,1.3024458,9.3661175,3.122039,-0.3197776,0.27473068,-0.4035511,-25.375,72.375,-11.625,22.14743,-0.004886922,0.021991149,-0.032986723,286.0,-9999,-9999,-9999
1473354924416,-9999,-9999,1003.35,1.5705963,9.404425,3.0454245,-0.08594513,0.24228954,-0.08099413,-25.0,72.0,-11.9375,22.686218,-0.018325957,-0.018325957,-0.007330383,286.0,-9999,-9999,-9999
1473354924539,-9999,-9999,1003.37,1.436521,9.174581,3.3901896,-0.049998164,0.09947872,-0.016155481,-24.625,72.75,-11.5,22.986908,-0.009773844,-0.0061086523,-0.009773844,286.0,-9999,-9999,-9999
1473354924679,-9999,-9999,1003.32,0.8619126,9.404425,3.7349546,-0.5398954,0.18241215,0.36522055,-24.5,72.125,-11.8125,23.666687,0.012217305,0.04520403,-0.037873644,286.0,-9999,-9999,-9999
1473354924799,-9999,-9999,1003.43,0.8810662,8.810662,3.5434184,-0.53372496,-0.26996708,0.007339239,-24.4375,71.75,-11.6875,24.615387,0.013439035,0.02565634,-0.013439035,476.0,-9999,-9999,-9999
1473354924923,-9999,-9999,1003.45996,1.2641385,9.232041,3.7349546,-0.0016877651,0.03812027,0.3802414,-24.8125,71.9375,-12.3125,24.343292,-0.042760566,-0.06841691,0.04642576,476.0,-9999,-9999,-9999
1473354925044,-9999,-9999,1003.43,1.0534488,9.155427,3.9264908,-0.14154172,-0.033668518,0.75723577,-24.5,72.125,-11.875,24.487366,-0.015882496,0.009773844,-0.0036651916,616.0,-9999,-9999,-9999
1473354925168,-9999,-9999,1003.37,0.93852705,9.174581,4.060566,-0.46463817,0.045166016,0.48734856,-24.625,74.0,-11.375,24.259216,0.040317107,0.118507855,-0.073303826,616.0,-9999,-9999,-9999
1473354925298,-9999,-9999,1003.43,1.3215994,8.791509,4.711789,0.11794138,-0.28839684,1.0805116,-24.4375,72.9375,-11.375,24.084991,-0.019547688,-0.06841691,0.04520403,643.0,-9999,-9999,-9999
1473354925420,-9999,-9999,1003.39996,0.7661445,9.021352,4.8458643,-0.07549286,0.122802734,1.5069845,-23.9375,73.0625,-11.5625,23.606506,0.040317107,0.06841691,-0.034208454,643.0,-9999,-9999,-9999
1473354925544,-9999,-9999,1003.45996,1.091756,8.695741,4.903325,-0.19565237,-0.41962147,1.1757245,-24.1875,73.75,-11.5,23.44809,0.02687807,0.008552114,0.0036651916,643.0,-9999,-9999,-9999
1473354925666,-9999,-9999,1003.35,1.4556746,8.63828,4.903325,0.26329207,-0.63815594,1.3239601,-24.125,74.25,-11.8125,22.837982,0.02443461,0.02565634,0.0036651916,643.0,-9999,-9999,-9999
1473354925788,-9999,-9999,1003.35,1.4556746,8.465898,5.363012,0.20375037,-0.29249096,1.5938852,-23.8125,73.625,-11.9375,21.965149,0.017104227,0.06719518,-0.0036651916,643.0,-9999,-9999,-9999
1473354925929,-9999,-9999,1003.43,1.4556746,8.714894,5.7843914,0.24131846,-0.20746231,1.9001546,-23.4375,73.625,-11.6875,21.423492,0.05009095,0.030543262,-0.013439035,643.0,-9999,-9999,-9999
1473354926053,-9999,-9999,1003.35,1.4748282,8.504205,6.0525417,0.74755144,-0.4059677,1.7365506,-23.375,73.3125,-11.625,20.793518,0.021991149,-0.07696902,0.037873644,643.0,-9999,-9999,-9999
1473354926186,-9999,-9999,1003.43,0.9959879,8.312668,5.554548,-0.037376642,-0.42883396,1.6978188,-23.0,73.625,-11.75,20.590698,0.029321533,0.043982297,-0.014660766,643.0,-9999,-9999,-9999
1473354926311,-9999,-9999,1003.37,1.1109096,8.255207,5.5737014,-0.3956737,-0.50027275,1.3856006,-22.875,73.0625,-11.6875,20.521484,0.04520403,0.105068825,-0.034208454,643.0,-9999,-9999,-9999
1473354926433,-9999,-9999,1003.5,1.7238252,7.795521,5.9759274,0.45703793,-0.95109844,1.7259521,-23.1875,73.25,-11.8125,19.92978,-0.007330383,-0.065973446,0.05131268,643.0,-9999,-9999,-9999
1473354926562,-9999,-9999,1003.45996,1.7238252,8.082825,6.129156,0.5936471,-0.49884796,1.9798431,-22.6875,73.25,-12.5625,19.413147,-0.0061086523,-0.056199603,0.03176499,643.0,-9999,-9999,-9999
1473354926684,-9999,-9999,1003.43,1.3982137,7.7572136,6.033388,0.15001523,-0.79142475,1.5521207,-22.5625,72.3125,-11.75,19.236023,0.004886922,-0.02687807,0.030543262,643.0,-9999,-9999,-9999
1473354926808,-9999,-9999,1003.45996,1.8387469,8.178593,6.3781533,0.40874732,-0.29289722,1.7174911,-21.5,72.1875,-12.25,18.932007,-0.029321533,-0.12705997,0.11484267,518.0,-9999,-9999,-9999
1473354926935,-9999,-9999,1003.37,2.4516625,7.7572136,6.3589997,1.380922,-0.5612354,1.7266002,-22.25,73.0625,-11.75,18.219238,-0.039095376,-0.15027285,0.09896017,534.0,-9999,-9999,-9999
1473354927051,-9999,-9999,1003.37,1.2641385,8.465898,6.244078,0.14505291,0.043481827,1.7747498,-21.4375,72.8125,-11.6875,18.015991,0.089186326,0.1001819,-0.036651913,534.0,-9999,-9999,-9999
1473354927187,-9999,-9999,1003.43,0.45968673,8.312668,5.66947,-0.8818808,-0.6750088,0.54333687,-21.3125,73.0625,-12.6875,17.66513,0.111177474,0.15760323,-0.09162979,534.0,-9999,-9999,-9999
1473354927313,-9999,-9999,1003.35,2.6048915,8.025364,5.535394,1.1140053,-0.3944416,0.733881,-21.375,71.25,-13.3125,17.837341,-0.07941248,-0.2761111,0.13683382,340.0,-9999,-9999,-9999
1473354927433,-9999,-9999,1003.43,1.7812861,8.389283,5.592855,0.21573675,0.00921154,0.745811,-21.1875,70.4375,-13.4375,17.106781,0.06352998,0.10140363,-0.043982297,340.0,-9999,-9999,-9999
1473354927555,-9999,-9999,1003.37,1.8770541,8.00621,5.803545,0.3282411,-0.3456669,0.9027562,-21.0625,69.625,-13.875,17.011536,-0.02321288,-0.08307768,0.04642576,301.0,-9999,-9999,-9999
1473354927675,-9999,-9999,1003.49,2.3558946,8.255207,5.995081,1.0619217,0.057950974,0.94787884,-20.25,68.875,-13.625,16.47165,-0.10140363,-0.32375857,0.20647246,301.0,-9999,-9999,-9999
1473354927805,-9999,-9999,1003.39996,1.283292,7.9104424,5.93762,-0.118254185,-0.30425835,0.8789711,-20.875,68.5625,-13.5625,16.535645,0.06352998,0.103847094,-0.052534413,301.0,-9999,-9999,-9999
1473354927922,-9999,-9999,1003.43,1.7812861,8.178593,5.9184666,0.16715097,-0.062259674,0.85355854,-21.0,69.3125,-13.125,16.228699,0.032986723,0.018325957,-0.009773844,301.0,-9999,-9999,-9999
1473354928053,-9999,-9999,1003.39996,1.9728222,8.063671,5.3821654,0.2967677,-0.13569546,0.27025652,-21.375,68.125,-11.9375,16.121399,0.095294975,0.204029,-0.13927728,301.0,-9999,-9999,-9999
1473354928172,-9999,-9999,1003.56,1.3024458,8.063671,5.6886234,-0.3806138,-0.13854313,0.6110816,-20.625,68.6875,-11.5,16.33847,0.059864793,0.16737708,-0.10262536,301.0,-9999,-9999,-9999
1473354928294,-9999,-9999,1003.43,1.283292,7.5465236,5.1140146,-0.30235386,-0.6792331,-0.17666721,-21.125,68.4375,-11.5625,16.412292,0.002443461,0.057421334,-0.04886922,301.0,-9999,-9999,-9999
1473354928416,-9999,-9999,1003.49,1.8195933,8.42759,5.899313,0.21402025,0.31681347,0.60105324,-21.5,69.0,-11.4375,16.79654,-0.052534413,-0.058643065,0.05009095,301.0,-9999,-9999,-9999
1473354928534,-9999,-9999,1003.43,1.7238252,8.485051,5.631162,0.12680268,0.41409397,0.29453802,-21.625,68.9375,-10.6875,17.103973,0.018325957,0.056199603,-0.02321288,435.0,-9999,-9999,-9999
1473354928657,-9999,-9999,1003.43,1.6089035,8.389283,5.267244,0.02149129,0.33016205,-0.09009647,-21.625,69.0,-10.9375,17.43106,0.015882496,0.02321288,-0.0012217305,435.0,-9999,-9999,-9999
1473354928783,-9999,-9999,1003.43,1.9919758,8.90643,4.156334,0.33397818,0.77979565,-1.0918708,-21.4375,69.5625,-10.625,17.815063,-0.014660766,-0.061086524,0.04642576,435.0,-9999,-9999,-9999
1473354928906,-9999,-9999,1003.45996,1.5514427,9.059659,3.7732618,-0.08062184,0.8884897,-1.6860054,-21.9375,69.25,-10.125,18.38562,0.04153884,0.007330383,0.007330383,435.0,-9999,-9999,-9999
1473354929031,-9999,-9999,1003.49,1.4748282,9.174581,3.620033,-0.120093584,0.9048042,-1.5451086,-22.5625,69.125,-9.8125,19.200562,0.0061086523,-0.0061086523,0.0,298.0,-9999,-9999,-9999
1473354929163,-9999,-9999,1003.43,1.283292,9.021352,3.4476504,-0.21903443,0.7945137,-1.5226138,-22.25,68.6875,-10.0625,19.853882,0.010995574,0.015882496,-0.0061086523,298.0,-9999,-9999,-9999
1473354929287,-9999,-9999,1003.39996,1.4748282,9.481039,3.1603463,-0.030136824,0.96315575,-1.6760149,-21.875,69.25,-9.4375,20.58902,0.029321533,-0.04153884,0.02687807,298.0,-9999,-9999,-9999
1473354929404,-9999,-9999,1003.43,1.283292,10.151415,2.4133554,-0.31318307,1.6648464,-2.4657302,-22.0,69.4375,-8.75,21.550476,0.059864793,0.02076942,0.0,298.0,-9999,-9999,-9999
1473354929530,-9999,-9999,1003.37,1.3982137,9.730036,1.7812861,-0.17692196,1.4103136,-2.7671113,-22.0,69.75,-8.9375,21.879822,0.02076942,-0.014660766,0.009773844,298.0,-9999,-9999,-9999
1473354929663,-9999,-9999,1003.37,0.9576807,9.9790325,1.6280571,-0.3908366,1.228219,-2.8013253,-22.5625,70.0,-8.75,21.924957,-0.002443461,-0.0061086523,-0.0012217305,298.0,-9999,-9999,-9999
1473354929798,-9999,-9999,1003.39996,0.9576807,9.883265,1.7621324,-0.4575001,1.251607,-2.3272433,-22.625,70.1875,-8.875,22.911682,-0.012217305,-0.035430185,0.012217305,298.0,-9999,-9999,-9999
1473354929937,-9999,-9999,1003.39996,0.9959879,9.921572,1.934515,-0.42482984,1.0365791,-2.2186408,-23.0,70.5625,-7.75,24.106506,0.010995574,0.007330383,0.007330383,298.0,-9999,-9999,-9999
1473354930063,-9999,-9999,1003.37,1.4173675,9.959879,1.9536686,-0.06478071,0.9910307,-1.990926,-23.5,71.0625,-8.5625,23.547852,0.007330383,-0.0061086523,-0.0036651916,298.0,-9999,-9999,-9999
1473354930184,-9999,-9999,1003.37,1.436521,9.653421,1.7812861,-0.00602901,0.71665287,-1.9901339,-23.3125,71.25,-8.5625,21.75827,0.012217305,-0.015882496,-0.019547688,298.0,-9999,-9999,-9999
1473354930312,-9999,-9999,1003.35,1.3790601,9.959879,1.7621324,-0.0034331083,1.0721254,-1.9918269,-23.375,71.3125,-8.5,21.040527,-0.021991149,-0.052534413,-0.004886922,298.0,-9999,-9999,-9999
1473354930432,-9999,-9999,1003.39996,1.2449849,9.959879,1.5131354,-0.13301766,0.8949442,-1.9651492,-23.0625,71.5625,-8.5,20.965515,0.037873644,0.02076942,-0.061086524,347.0,-9999,-9999,-9999
1473354930549,-9999,-9999,1003.49,1.2066777,10.323798,1.7621324,-0.02833438,1.3501434,-1.6383452,-23.6875,70.875,-8.875,21.160065,-0.002443461,-0.08674286,0.004886922,347.0,-9999,-9999,-9999
1473354930672,-9999,-9999,1003.49,0.7661445,9.883265,1.3215994,-0.4972511,0.81119823,-1.863782,-23.75,71.25,-8.6875,21.66864,0.034208454,-0.007330383,-0.05131268,575.0,-9999,-9999,-9999
1473354930798,-9999,-9999,1003.37,1.7238252,9.672575,1.3599066,0.43118548,0.6523075,-2.0459208,-23.3125,71.3125,-9.125,19.531952,-0.029321533,-0.089186326,0.009773844,575.0,-9999,-9999,-9999
1473354930924,-9999,-9999,1003.39996,1.4556746,10.132261,1.5897499,0.3838421,0.93400383,-1.462192,-23.125,70.5625,-8.25,16.478943,-0.040317107,-0.030543262,-0.05009095,645.0,-9999,-9999,-9999
1473354931046,-9999,-9999,1003.35,0.82360536,10.28549,1.7238252,-0.35018682,0.9654188,-1.133187,-23.4375,70.8125,-8.1875,19.411072,-0.0061086523,-0.017104227,-0.052534413,645.0,-9999,-9999,-9999
1473354931168,-9999,-9999,1003.35,1.4173675,9.940725,1.2641385,0.0093503,0.632308,-1.2301772,-23.25,70.8125,-8.25,21.088287,-0.043982297,-0.07696902,0.0012217305,645.0,-9999,-9999,-9999
1473354931294,-9999,-9999,1003.39996,1.6280571,9.653421,1.3982137,0.2973162,0.3193922,-1.1111786,-23.0625,71.5625,-7.3125,19.572968,-0.062308256,-0.10140363,0.0012217305,645.0,-9999,-9999,-9999
1473354931425,-9999,-9999,1003.37,1.5897499,10.151415,2.030283,0.48719835,0.7569256,-0.7028209,-23.3125,71.1875,-7.75,19.362183,-0.007330383,-0.008552114,-0.07574729,665.0,-9999,-9999,-9999
1473354931546,-9999,-9999,1003.35,1.4556746,9.921572,2.0685902,0.56751,0.48246574,-0.5471773,-23.0625,71.8125,-8.125,19.870667,-0.06963864,-0.15149458,-0.034208454,665.0,-9999,-9999,-9999
1473354931663,-9999,-9999,1003.32,0.8619126,9.442732,1.8962077,-0.018164039,-0.07208443,-0.5195193,-22.5,71.4375,-8.375,22.944702,-0.004886922,0.009773844,-0.1001819,665.0,-9999,-9999,-9999
1473354931798,-9999,-9999,1003.37,1.4748282,9.921572,2.3175871,0.5596608,0.2142334,0.026533842,-22.0625,70.625,-9.8125,24.723816,-0.04520403,-0.16371189,0.021991149,402.0,-9999,-9999,-9999
1473354931936,-9999,-9999,1003.25995,0.78529817,9.710882,1.7429788,-0.22699761,0.26158047,-0.6369066,-21.3125,69.6875,-8.8125,25.301208,-0.032986723,-0.05497787,-0.042760566,402.0,-9999,-9999,-9999
1473354932057,-9999,-9999,1003.37,0.36391866,9.615114,2.1452048,-0.15134501,0.14700699,-0.306103,-21.125,69.1875,-8.6875,27.396637,-0.058643065,-0.118507855,0.030543262,372.0,-9999,-9999,-9999
1473354932181,-9999,-9999,1003.32,1.1875241,9.902418,2.1068976,0.18494272,0.36927605,-0.26588368,-21.75,69.375,-9.0,28.336487,0.004886922,-0.05009095,-0.0012217305,330.0,-9999,-9999,-9999
1473354932303,-9999,-9999,1003.25995,0.6703765,10.266336,2.030283,-0.23258972,0.7732296,-0.25794482,-22.375,69.5625,-8.8125,25.074677,0.034208454,0.09896017,-0.103847094,330.0,-9999,-9999,-9999
1473354932423,-9999,-9999,1003.37,1.6089035,10.093954,2.6240451,0.35068625,0.87952995,0.1577475,-22.1875,69.4375,-9.125,26.280762,0.002443461,-0.14294247,0.012217305,330.0,-9999,-9999,-9999
1473354932547,-9999,-9999,1003.35,1.6663644,9.730036,2.2218192,0.7651558,-0.027186394,-0.009179831,-22.125,69.25,-8.6875,24.969025,-0.0720821,-0.33841935,0.1685988,330.0,-9999,-9999,-9999
1473354932670,-9999,-9999,1003.35,1.5514427,9.174581,1.8579005,0.68500006,-0.32371807,-0.49546015,-22.0,68.4375,-9.375,22.703186,0.017104227,-0.081855945,-0.030543262,317.0,-9999,-9999,-9999
1473354932791,-9999,-9999,1003.32,2.3750482,10.036493,2.27928,1.3643472,0.41274548,0.73559046,-21.375,67.8125,-9.625,21.928864,-0.14782938,-0.4654793,0.23701571,317.0,-9999,-9999,-9999
1473354932914,-9999,-9999,1003.37,1.1109096,10.362105,2.2984335,0.8661206,0.8972025,0.86406064,-20.75,67.625,-8.0625,20.45108,-0.11728613,-0.18692477,0.002443461,349.0,-9999,-9999,-9999
1473354933047,-9999,-9999,1003.32,0.7661445,9.002198,1.8770541,-0.6487595,-0.06832695,-0.29720283,-20.4375,67.5625,-6.625,22.574646,0.13683382,0.3371976,-0.25045475,349.0,-9999,-9999,-9999
1473354933181,-9999,-9999,1003.32,1.6472107,9.844957,2.9879637,0.6988511,0.0027179718,0.7881069,-20.625,68.1875,-5.6875,24.140686,-0.15271631,-0.376293,0.204029,349.0,-9999,-9999,-9999
1473354933313,-9999,-9999,1003.35,0.61291564,9.653421,1.9728222,-0.13733554,0.15717793,0.40594316,-21.25,68.5625,-5.875,22.943726,0.24678956,0.5876524,-0.33841935,360.0,-9999,-9999,-9999
1473354933449,-9999,-9999,1003.35,1.1875241,8.734048,2.566584,0.4936738,-0.63239765,0.15654874,-21.4375,69.5,-6.125,23.35028,-0.13316862,-0.25045475,0.09162979,298.0,-9999,-9999,-9999
1473354933580,-9999,-9999,1003.23,0.038307227,9.002198,1.283292,-0.8742683,0.16293526,-0.277238,-21.8125,69.625,-7.125,26.505188,0.047647487,0.08674286,-0.05497787,298.0,-9999,-9999,-9999
1473354933714,-9999,-9999,1003.25995,2.9879637,10.553641,3.0454245,1.3669646,0.8266392,0.85834193,-21.75,69.4375,-7.125,25.0271,-0.17715092,-0.39095375,0.24923302,298.0,-9999,-9999,-9999
1473354933833,-9999,-9999,1003.39996,1.7046716,10.01734,3.2369606,0.96380734,0.9801636,1.1428022,-21.5,69.375,-6.8125,22.682312,-0.061086524,-0.20769419,0.06963864,290.0,-9999,-9999,-9999
1473354933967,-9999,-9999,1003.23,0.6512229,10.611102,2.2984335,-0.63382953,-0.1009655,0.43822503,-21.75,69.4375,-6.625,25.694794,0.09773844,-0.02565634,-0.017104227,290.0,-9999,-9999,-9999
1473354934095,-9999,-9999,1003.23,1.5705963,9.519346,2.2218192,0.5227268,0.18595123,0.54656315,-22.25,69.875,-5.625,26.470154,-0.043982297,-0.21135938,0.12583824,460.0,-9999,-9999,-9999
